review_index,old_relative_path,old_sha256,old_format,archive_decision,archive_folder,sequence_in_destination,new_filename,new_relative_path,action,destination_exists,fb_selected,photo_selected,reason
223,IMG_4099.JPG,da0c9b873aad4e322bae6cf9927f5bae8cd7ad5f130cb83466b4916f78ca36b4,JPEG,保留,03_260714_D3_櫛田神社_東長寺,23,260714_D3_IMG4099_福岡市區_櫛田神社街景_0023.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4099_福岡市區_櫛田神社街景_0023.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
224,IMG_4100.JPG,15f90c9095c66fedd2f76de6569af8dba77f14240afcf68745a20f491ae6181f,JPEG,保留,03_260714_D3_櫛田神社_東長寺,24,260714_D3_IMG4100_福岡市區_櫛田神社街景_0024.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4100_福岡市區_櫛田神社街景_0024.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
225,IMG_4101.JPG,7ef30223b22ee5089fa11d58e55b654f9d5c508323181e93266265c6ae16f6a6,JPEG,保留,03_260714_D3_櫛田神社_東長寺,25,260714_D3_IMG4101_福岡市區_櫛田神社街景_0025.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4101_福岡市區_櫛田神社街景_0025.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
226,IMG_4102.JPG,eb78f329b4f8a473856dc0ca36c67ae9dbcfd623a48694a9963c298314bc36f9,JPEG,保留,03_260714_D3_櫛田神社_東長寺,26,260714_D3_IMG4102_福岡市區_櫛田神社街景_0026.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4102_福岡市區_櫛田神社街景_0026.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
227,IMG_4103.JPG,a5f178a1bb10612155f0381ef04ddd90e14f85e17b1c76affb51839b44a49406,JPEG,保留,03_260714_D3_櫛田神社_東長寺,27,260714_D3_IMG4103_福岡市區_櫛田神社街景_0027.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4103_福岡市區_櫛田神社街景_0027.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
228,IMG_4104.JPG,384b1a21ba094097c4659effcc23d569ce35780e0d05089b7f61a6b6b4be2157,JPEG,保留,03_260714_D3_櫛田神社_東長寺,28,260714_D3_IMG4104_福岡市區_櫛田神社街景_0028.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4104_福岡市區_櫛田神社街景_0028.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
229,IMG_4105.JPG,b17fe54c6228f1e89e0c98dfcfa07d8efbe7b2b723310d52c06653e6d2760dd9,JPEG,保留,03_260714_D3_櫛田神社_東長寺,29,260714_D3_IMG4105_福岡市區_櫛田神社街景_0029.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4105_福岡市區_櫛田神社街景_0029.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
230,IMG_4106.JPG,78ed8d18f0f18cb1685f98ba837bb41f6175a7c7ff5ae448c493f5b3c73f5005,JPEG,保留,03_260714_D3_櫛田神社_東長寺,30,260714_D3_IMG4106_福岡市區_櫛田神社街景_0030.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4106_福岡市區_櫛田神社街景_0030.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
231,IMG_4107.JPG,366cc1903a83cf12b382b73d6600ed525c5e9405d1f631c45684efae46dbc329,JPEG,保留,03_260714_D3_櫛田神社_東長寺,31,260714_D3_IMG4107_福岡市區_櫛田神社街景_0031.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4107_福岡市區_櫛田神社街景_0031.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
232,IMG_4108.JPG,ee289ce7d9ee8c2b44c4efb7cca4910d5d2ce09e84795af96f71880e76610986,JPEG,保留,03_260714_D3_櫛田神社_東長寺,32,260714_D3_IMG4108_福岡市區_櫛田神社街景_0032.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4108_福岡市區_櫛田神社街景_0032.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
233,IMG_4109.JPG,7ecbdaac928baa10949fb6c35825b9b62ad4e8c319c9e9374f5613de099b004d,JPEG,保留,03_260714_D3_櫛田神社_東長寺,33,260714_D3_IMG4109_福岡市區_櫛田神社街景_0033.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4109_福岡市區_櫛田神社街景_0033.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
234,IMG_4110.JPG,ab9ca50f250b7f5913fd5ac29e432e5514bcead330ebdc8dbc5cc6c84b45bd5f,JPEG,保留,03_260714_D3_櫛田神社_東長寺,34,260714_D3_IMG4110_福岡市區_櫛田神社街景_0034.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4110_福岡市區_櫛田神社街景_0034.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
235,IMG_4111.JPG,c9ffa2d65cc0040a95e3d489c6edd67a692c31995249c67b30825dfee501f03c,JPEG,保留,03_260714_D3_櫛田神社_東長寺,35,260714_D3_IMG4111_福岡市區_櫛田神社街景_0035.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4111_福岡市區_櫛田神社街景_0035.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
236,IMG_4112.JPG,0eb20d90138dc5b633bfde71ce7026a9891ca90d55cbcbd3c7022929c7e4c5dd,JPEG,保留,03_260714_D3_櫛田神社_東長寺,36,260714_D3_IMG4112_福岡市區_櫛田神社街景_0036.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4112_福岡市區_櫛田神社街景_0036.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
237,IMG_4113.JPG,bd2ae514c27f6909c92bf1e285465fbb98563ad0b32b6aa3451ac07907776324,JPEG,保留,03_260714_D3_櫛田神社_東長寺,37,260714_D3_IMG4113_福岡市區_櫛田神社街景_0037.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4113_福岡市區_櫛田神社街景_0037.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
238,IMG_4114.JPG,10cdd689e7cfd897e3c8dde2724bddb15767aef6849ef4fe6bc72faa68583e64,JPEG,保留,03_260714_D3_櫛田神社_東長寺,38,260714_D3_IMG4114_福岡市區_櫛田神社街景_0038.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4114_福岡市區_櫛田神社街景_0038.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
239,IMG_4115.JPG,d4790f4e8b36ac3f193b4c240162e51a27cd7eb804d1e1d4c4cae1f08d37128e,JPEG,保留,03_260714_D3_櫛田神社_東長寺,39,260714_D3_IMG4115_福岡市區_櫛田神社街景_0039.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4115_福岡市區_櫛田神社街景_0039.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
240,IMG_4116.JPG,87b07df1316a590ae606cac2bc6011198e020561497b851cd5e5387d25b96eba,JPEG,保留,03_260714_D3_櫛田神社_東長寺,40,260714_D3_IMG4116_福岡市區_櫛田神社街景_0040.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4116_福岡市區_櫛田神社街景_0040.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
241,IMG_4117.JPG,af99eaee63e50345049d246860e1482e8e53d0b9659ae4ebacc367d06b91f8ea,JPEG,保留,03_260714_D3_櫛田神社_東長寺,41,260714_D3_IMG4117_福岡市區_櫛田神社街景_0041.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4117_福岡市區_櫛田神社街景_0041.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
242,IMG_4118.JPG,127e2ce38ab7edd28f59edd56982468ecc71186f4ee28957787c5c3651b282f1,JPEG,保留,03_260714_D3_櫛田神社_東長寺,42,260714_D3_IMG4118_福岡市區_櫛田神社街景_0042.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4118_福岡市區_櫛田神社街景_0042.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
243,IMG_4119.JPG,4db9d7035138e0b2742d870734ddc996710fc693c209b7d0d832f33f30a28759,JPEG,保留,03_260714_D3_櫛田神社_東長寺,43,260714_D3_IMG4119_福岡市區_櫛田神社街景_0043.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4119_福岡市區_櫛田神社街景_0043.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
244,IMG_4120.JPG,ae5b68ac198d2912925fe2d3b327c1d69a6f59d37c7d078dac44bb73ced4eef4,JPEG,保留,03_260714_D3_櫛田神社_東長寺,44,260714_D3_IMG4120_福岡市區_櫛田神社街景_0044.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4120_福岡市區_櫛田神社街景_0044.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
245,IMG_4121.JPG,10d22c23b170e1cf9f629c278ad29ca3f5621f987ea9ae6f329c5427fa42e26f,JPEG,保留,03_260714_D3_櫛田神社_東長寺,45,260714_D3_IMG4121_福岡市區_櫛田神社街景_0045.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4121_福岡市區_櫛田神社街景_0045.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
246,IMG_4122.JPG,ad6a4ef28c193d8e0c1639f17af1e9c1318cc31ee6575961dffb98436ef22903,JPEG,保留,03_260714_D3_櫛田神社_東長寺,46,260714_D3_IMG4122_福岡市區_櫛田神社街景_0046.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4122_福岡市區_櫛田神社街景_0046.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
247,IMG_4123.JPG,267e6aa5f97e134871ad73a4a4c1d64c37bff65d5ff008686828d3c413bbd77b,JPEG,保留,03_260714_D3_櫛田神社_東長寺,47,260714_D3_IMG4123_福岡市區_櫛田神社街景_0047.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4123_福岡市區_櫛田神社街景_0047.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
248,IMG_4124.JPG,ba7508ffbee41b8be851e346cd9e752d40cede44c713c55bdf7a6555ec9dd24b,JPEG,保留,03_260714_D3_櫛田神社_東長寺,48,260714_D3_IMG4124_福岡市區_櫛田神社街景_0048.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4124_福岡市區_櫛田神社街景_0048.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
249,IMG_4125.JPG,4c498eae31d56eb3aac7934b29709eec0cbe9174052d958973ddbc2e1aa358de,JPEG,保留,03_260714_D3_櫛田神社_東長寺,49,260714_D3_IMG4125_福岡市區_櫛田神社街景_0049.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4125_福岡市區_櫛田神社街景_0049.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
250,IMG_4126.JPG,156b02c58643c96a7e02ebe4a798fdfd9ba0147dbe5fd8a137a89dfff97006de,JPEG,保留,03_260714_D3_櫛田神社_東長寺,50,260714_D3_IMG4126_福岡市區_櫛田神社街景_0050.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4126_福岡市區_櫛田神社街景_0050.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
251,IMG_4127.JPG,e9387ce2161692f357ed10807c3a3deb8525b4ac05c9eb242d9f4a6f7e5b5551,JPEG,保留,03_260714_D3_櫛田神社_東長寺,1,260714_D3_IMG4127_福岡市區_東長寺寺社_0001.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4127_福岡市區_東長寺寺社_0001.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
252,IMG_4128.JPG,9527b058923035c6c077ba8c36efd4ac713fdae2ab52751ac0a19689cd4d38a4,JPEG,保留,03_260714_D3_櫛田神社_東長寺,2,260714_D3_IMG4128_福岡市區_東長寺寺社_0002.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4128_福岡市區_東長寺寺社_0002.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
253,IMG_4130.JPG,b7c3e9efca909aa410e1032fa015427b10e0b7dcd027d655a392396b7976e3fb,JPEG,保留,03_260714_D3_櫛田神社_東長寺,3,260714_D3_IMG4130_福岡市區_東長寺寺社_0003.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4130_福岡市區_東長寺寺社_0003.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
254,IMG_4131.JPG,a1206a8080e4adecc4e6527d224aab4442051403a7d0c84350e2207735eaf50c,JPEG,保留,03_260714_D3_櫛田神社_東長寺,4,260714_D3_IMG4131_福岡市區_東長寺寺社_0004.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4131_福岡市區_東長寺寺社_0004.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
255,IMG_4132.JPG,ff1562be4d43c63e07bbfabe4bd098debf010790e4e7370d9669a938449aaa8b,JPEG,保留,03_260714_D3_櫛田神社_東長寺,5,260714_D3_IMG4132_福岡市區_東長寺寺社_0005.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4132_福岡市區_東長寺寺社_0005.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
256,IMG_4133.JPG,09eb2583905a569cacd671cfdbe1481598fcf8fb7dc2e7580360e51f438ec203,JPEG,保留,03_260714_D3_櫛田神社_東長寺,6,260714_D3_IMG4133_福岡市區_東長寺寺社_0006.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4133_福岡市區_東長寺寺社_0006.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
257,IMG_4134.JPG,afcdf7ca7a5a5ed479842567d5f46e53e59ee6bbd07447d9e1fc6e42f050e71e,JPEG,保留,03_260714_D3_櫛田神社_東長寺,7,260714_D3_IMG4134_福岡市區_東長寺寺社_0007.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4134_福岡市區_東長寺寺社_0007.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
258,IMG_4135.JPG,5d3f0bba7652751acef203bc08b0b7ff9b1f1eed41426a87a0db76a42bb2ed47,JPEG,保留,03_260714_D3_櫛田神社_東長寺,8,260714_D3_IMG4135_福岡市區_東長寺寺社_0008.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4135_福岡市區_東長寺寺社_0008.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
259,IMG_4136.JPG,031eb499233ca359c7b7d4a8bee4369d8319d5c02d24ff5194045d1f78af1c70,JPEG,保留,03_260714_D3_櫛田神社_東長寺,9,260714_D3_IMG4136_福岡市區_東長寺寺社_0009.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4136_福岡市區_東長寺寺社_0009.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
260,IMG_4137.JPG,550268a69574ae16120f6153c58423cd9a65d48f35f1593c9afe32be6ebf7b58,JPEG,保留,03_260714_D3_櫛田神社_東長寺,10,260714_D3_IMG4137_福岡市區_東長寺寺社_0010.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4137_福岡市區_東長寺寺社_0010.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
261,IMG_4138.JPG,a88b527ab9fe5bf66b51219ac1475a12a2cad1778bdd888f7886e738309b4b1c,JPEG,保留,03_260714_D3_櫛田神社_東長寺,11,260714_D3_IMG4138_福岡市區_東長寺寺社_0011.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4138_福岡市區_東長寺寺社_0011.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
262,IMG_4139.JPG,ef97a8f815b816edf843b8b0466601d1ac45adfb0b6eb00a06e3b2b354f9267c,JPEG,保留,03_260714_D3_櫛田神社_東長寺,12,260714_D3_IMG4139_福岡市區_東長寺寺社_0012.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4139_福岡市區_東長寺寺社_0012.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
263,IMG_4140.JPG,b5ce86ab152e88f60f7b4b9c52d5fb136ea91a617ba2ea6f1e8fde46c1aa473e,JPEG,保留,03_260714_D3_櫛田神社_東長寺,13,260714_D3_IMG4140_福岡市區_東長寺寺社_0013.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4140_福岡市區_東長寺寺社_0013.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
264,IMG_4141.JPG,bfd58ebe59fa666b4c0f9332559dafb315bbd69bd3f6c3b150ea88ef99e2dc8f,JPEG,保留,03_260714_D3_櫛田神社_東長寺,14,260714_D3_IMG4141_福岡市區_東長寺寺社_0014.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4141_福岡市區_東長寺寺社_0014.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
265,IMG_4142.JPG,eb175c8d447d64218fb3b272fea263af1713d2d768ad9a56b6400c782bca81e8,JPEG,保留,03_260714_D3_櫛田神社_東長寺,15,260714_D3_IMG4142_福岡市區_東長寺寺社_0015.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4142_福岡市區_東長寺寺社_0015.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
266,IMG_4143.JPG,afe4426ebd7c6bc63e83d0d76a74ae5282138c59b2c9453c090249b66f585ea9,JPEG,保留,03_260714_D3_櫛田神社_東長寺,16,260714_D3_IMG4143_福岡市區_東長寺寺社_0016.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4143_福岡市區_東長寺寺社_0016.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
267,IMG_4144.JPG,823e3342e007dd075a19ab5d7641127ba0b61caee0b3ae6a51940a09abcd2488,JPEG,保留,03_260714_D3_櫛田神社_東長寺,17,260714_D3_IMG4144_福岡市區_東長寺寺社_0017.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4144_福岡市區_東長寺寺社_0017.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
268,IMG_4145.JPG,622747a956fd074c22516495319aaea87f5c8334a1477dda95f572cb1ff8b42f,JPEG,保留,03_260714_D3_櫛田神社_東長寺,18,260714_D3_IMG4145_福岡市區_東長寺寺社_0018.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4145_福岡市區_東長寺寺社_0018.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
269,IMG_4146.JPG,6bd7dc2a848ce3e0df4cf065d2b89ce552b45201bd8a5e98f2d91df46ba3100e,JPEG,保留,03_260714_D3_櫛田神社_東長寺,19,260714_D3_IMG4146_福岡市區_東長寺寺社_0019.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4146_福岡市區_東長寺寺社_0019.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
270,IMG_4147.JPG,5aaf99c638d0b507284cce304d2ea21f06563b7dc35f96fd97a5c83a3e50c281,JPEG,保留,03_260714_D3_櫛田神社_東長寺,20,260714_D3_IMG4147_福岡市區_東長寺寺社_0020.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4147_福岡市區_東長寺寺社_0020.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
271,IMG_4148.JPG,76412a40f6dac8785f770a0536392fba1ccd9eaea077906386305c050ee617f2,JPEG,保留,03_260714_D3_櫛田神社_東長寺,21,260714_D3_IMG4148_福岡市區_東長寺寺社_0021.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4148_福岡市區_東長寺寺社_0021.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
272,IMG_4149.JPG,ec06a0b2ef323895bf8a37bae75dd20ffdd6e5d8caeab75e0b50416c12376e2b,JPEG,保留,03_260714_D3_櫛田神社_東長寺,22,260714_D3_IMG4149_福岡市區_東長寺寺社_0022.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4149_福岡市區_東長寺寺社_0022.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
273,IMG_4150.JPG,8ea9fdcc5cee8ddde534963617790339801ce1dbeb74fea9d88ac3cdefc6d2a7,JPEG,保留,03_260714_D3_櫛田神社_東長寺,23,260714_D3_IMG4150_福岡市區_東長寺寺社_0023.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4150_福岡市區_東長寺寺社_0023.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
274,IMG_4151.JPG,738bbb7b03b24b36489a3923d6fd017793a6467667602bd31f513a25c066714f,JPEG,保留,03_260714_D3_櫛田神社_東長寺,24,260714_D3_IMG4151_福岡市區_東長寺寺社_0024.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4151_福岡市區_東長寺寺社_0024.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
275,IMG_4152.JPG,648153c8044c9028be134d8bfa252febc42cca3028a2142ab3ec2e25940d0840,JPEG,保留,03_260714_D3_櫛田神社_東長寺,25,260714_D3_IMG4152_福岡市區_東長寺寺社_0025.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4152_福岡市區_東長寺寺社_0025.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
276,IMG_4153.JPG,bf7bb4d6a36c4e94bda10cf4f70290fde103d39b2b11dd994baf4a7473c4c351,JPEG,保留,03_260714_D3_櫛田神社_東長寺,26,260714_D3_IMG4153_福岡市區_東長寺寺社_0026.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4153_福岡市區_東長寺寺社_0026.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
277,IMG_4154.JPG,4d4a078facec4664c08957fa721c8812d504d842daf634569436a9d902de53b0,JPEG,保留,03_260714_D3_櫛田神社_東長寺,27,260714_D3_IMG4154_福岡市區_東長寺寺社_0027.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4154_福岡市區_東長寺寺社_0027.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
278,IMG_4155.JPG,58e3a86685d29089c7bb17f54b946f2824175b86b16718e78c47c2acbef1d3c3,JPEG,保留,03_260714_D3_櫛田神社_東長寺,28,260714_D3_IMG4155_福岡市區_東長寺寺社_0028.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4155_福岡市區_東長寺寺社_0028.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
