review_index,relative_path,format,size_bytes,width,height,captured_at,capture_time_source,sha256,trip_date,trip_day,itinerary,scene,archive_folder,classification_status,classification_confidence,classification_evidence,archive_decision,fb_selected,photo_selected,photo_score,photo_reason,review_note
210,IMG_4085.JPG,JPEG,5093155,5712,4284,,unavailable,2eafdcc9c1a39edff16dd3d2747e57feaa4c366baaf5d5c658e60ce84eed13d8,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
211,IMG_4086.JPG,JPEG,8104087,5712,4284,,unavailable,cf99a1b212e2ba6f0bc8eaf2f799753913f347bed3bfd74c8f688bc662b607b3,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
212,IMG_4087.JPG,JPEG,8649544,5712,4284,,unavailable,dd21721f34d5acbeb896615817eb3c87594ddb64a5d22b3968ef6c475f66f032,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
213,IMG_4088.JPG,JPEG,4483948,5712,4284,,unavailable,8ed090901eafae7e5473854f4f18cc2d8107024da57bf93bf2cb4923bbba9469,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
214,IMG_4089.JPG,JPEG,3971641,5712,4284,,unavailable,47acbaea93465d4775941b72df25ea4aaf922610296860d867ea92dac52a33d0,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
215,IMG_4090.JPG,JPEG,3848248,5712,4284,,unavailable,eb36bb2f19c9875d35558ea390a987f528027b4510b5cca4a7bb18b8e2e8b9cf,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
216,IMG_4091.JPG,JPEG,5215135,5712,4284,,unavailable,a213415afde0c35878fb1b92a288200c59e61845adceff2de580539213c8a20b,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
217,IMG_4092.JPG,JPEG,5994971,5712,4284,,unavailable,7b8b0d968475205cb771bbae655a284ce6761cf365c22c41f9b991425c3e4485,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
218,IMG_4093.JPG,JPEG,5207857,5712,4284,,unavailable,44c750ca491e771b696f7b2c4867c0a294d70199f5ab9b0b36f138ff252af8a8,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
219,IMG_4094.JPG,JPEG,3534609,5712,4284,,unavailable,6296d91675508e749073d2eb76c77926e180a36c6a9039d46969ad579c286e80,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
220,IMG_4095.JPG,JPEG,4742625,5712,4284,,unavailable,da1e7ad4553be112d83c42b8c882f9e65007df9b49a98cc7a7532978dbed5269,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
221,IMG_4097.JPG,JPEG,5888891,5712,4284,,unavailable,adf9f90096ec88038cd38c9800d0620f07117fce0d3bf1acae3c42264767fab7,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
222,IMG_4098.JPG,JPEG,3773754,5712,4284,,unavailable,2c166fc613031f8da8e80c87effeb0dfbf298fb7c90b311c3ff74fcec08666ae,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
223,IMG_4099.JPG,JPEG,3700582,5712,4284,,unavailable,da0c9b873aad4e322bae6cf9927f5bae8cd7ad5f130cb83466b4916f78ca36b4,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
224,IMG_4100.JPG,JPEG,3790571,5712,4284,,unavailable,15f90c9095c66fedd2f76de6569af8dba77f14240afcf68745a20f491ae6181f,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
225,IMG_4101.JPG,JPEG,3068686,5712,4284,,unavailable,7ef30223b22ee5089fa11d58e55b654f9d5c508323181e93266265c6ae16f6a6,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
226,IMG_4102.JPG,JPEG,1487613,4032,3024,,unavailable,eb78f329b4f8a473856dc0ca36c67ae9dbcfd623a48694a9963c298314bc36f9,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
227,IMG_4103.JPG,JPEG,1407440,4032,3024,,unavailable,a5f178a1bb10612155f0381ef04ddd90e14f85e17b1c76affb51839b44a49406,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
228,IMG_4104.JPG,JPEG,1188817,4032,3024,,unavailable,384b1a21ba094097c4659effcc23d569ce35780e0d05089b7f61a6b6b4be2157,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
229,IMG_4105.JPG,JPEG,1111466,4032,3024,,unavailable,b17fe54c6228f1e89e0c98dfcfa07d8efbe7b2b723310d52c06653e6d2760dd9,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
230,IMG_4106.JPG,JPEG,2620042,4284,5712,,unavailable,78ed8d18f0f18cb1685f98ba837bb41f6175a7c7ff5ae448c493f5b3c73f5005,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
231,IMG_4107.JPG,JPEG,1183411,4032,3024,,unavailable,366cc1903a83cf12b382b73d6600ed525c5e9405d1f631c45684efae46dbc329,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
232,IMG_4108.JPG,JPEG,1141407,4032,3024,,unavailable,ee289ce7d9ee8c2b44c4efb7cca4910d5d2ce09e84795af96f71880e76610986,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
233,IMG_4109.JPG,JPEG,1390573,4032,3024,,unavailable,7ecbdaac928baa10949fb6c35825b9b62ad4e8c319c9e9374f5613de099b004d,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
234,IMG_4110.JPG,JPEG,1340270,4032,3024,,unavailable,ab9ca50f250b7f5913fd5ac29e432e5514bcead330ebdc8dbc5cc6c84b45bd5f,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
235,IMG_4111.JPG,JPEG,2464900,4284,5712,,unavailable,c9ffa2d65cc0040a95e3d489c6edd67a692c31995249c67b30825dfee501f03c,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
236,IMG_4112.JPG,JPEG,2349705,4284,5712,,unavailable,0eb20d90138dc5b633bfde71ce7026a9891ca90d55cbcbd3c7022929c7e4c5dd,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
237,IMG_4113.JPG,JPEG,2647782,4284,5712,,unavailable,bd2ae514c27f6909c92bf1e285465fbb98563ad0b32b6aa3451ac07907776324,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
238,IMG_4114.JPG,JPEG,3046871,5712,4284,,unavailable,10cdd689e7cfd897e3c8dde2724bddb15767aef6849ef4fe6bc72faa68583e64,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
239,IMG_4115.JPG,JPEG,3245195,5712,4284,,unavailable,d4790f4e8b36ac3f193b4c240162e51a27cd7eb804d1e1d4c4cae1f08d37128e,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
240,IMG_4116.JPG,JPEG,3434330,5712,4284,,unavailable,87b07df1316a590ae606cac2bc6011198e020561497b851cd5e5387d25b96eba,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
241,IMG_4117.JPG,JPEG,3323627,5712,4284,,unavailable,af99eaee63e50345049d246860e1482e8e53d0b9659ae4ebacc367d06b91f8ea,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
242,IMG_4118.JPG,JPEG,3525507,5712,4284,,unavailable,127e2ce38ab7edd28f59edd56982468ecc71186f4ee28957787c5c3651b282f1,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
243,IMG_4119.JPG,JPEG,3874964,5712,4284,,unavailable,4db9d7035138e0b2742d870734ddc996710fc693c209b7d0d832f33f30a28759,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
244,IMG_4120.JPG,JPEG,3772905,5712,4284,,unavailable,ae5b68ac198d2912925fe2d3b327c1d69a6f59d37c7d078dac44bb73ced4eef4,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
245,IMG_4121.JPG,JPEG,4032364,5712,4284,,unavailable,10d22c23b170e1cf9f629c278ad29ca3f5621f987ea9ae6f329c5427fa42e26f,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
246,IMG_4122.JPG,JPEG,4483379,5712,4284,,unavailable,ad6a4ef28c193d8e0c1639f17af1e9c1318cc31ee6575961dffb98436ef22903,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
247,IMG_4123.JPG,JPEG,4707074,5712,4284,,unavailable,267e6aa5f97e134871ad73a4a4c1d64c37bff65d5ff008686828d3c413bbd77b,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
248,IMG_4124.JPG,JPEG,3049077,5712,4284,,unavailable,ba7508ffbee41b8be851e346cd9e752d40cede44c713c55bdf7a6555ec9dd24b,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
249,IMG_4125.JPG,JPEG,4466366,5712,4284,,unavailable,4c498eae31d56eb3aac7934b29709eec0cbe9174052d958973ddbc2e1aa358de,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
250,IMG_4126.JPG,JPEG,7082182,5712,4284,,unavailable,156b02c58643c96a7e02ebe4a798fdfd9ba0147dbe5fd8a137a89dfff97006de,260714,D3,福岡市區／櫛田神社・街區,櫛田神社／街景／購物,03_260714_D3_櫛田神社_東長寺,classified,high,連續出現櫛田神社鳥居與福岡市區街景,保留,否,否,,,完成目視檢視；保留作旅程總帳
251,IMG_4127.JPG,JPEG,7196974,5712,4284,,unavailable,e9387ce2161692f357ed10807c3a3deb8525b4ac05c9eb242d9f4a6f7e5b5551,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
252,IMG_4128.JPG,JPEG,6091689,5712,4284,,unavailable,9527b058923035c6c077ba8c36efd4ac713fdae2ab52751ac0a19689cd4d38a4,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
253,IMG_4130.JPG,JPEG,2029378,4032,3024,,unavailable,b7c3e9efca909aa410e1032fa015427b10e0b7dcd027d655a392396b7976e3fb,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
254,IMG_4131.JPG,JPEG,1978193,4032,3024,,unavailable,a1206a8080e4adecc4e6527d224aab4442051403a7d0c84350e2207735eaf50c,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
255,IMG_4132.JPG,JPEG,2139886,4032,3024,,unavailable,ff1562be4d43c63e07bbfabe4bd098debf010790e4e7370d9669a938449aaa8b,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
256,IMG_4133.JPG,JPEG,2080784,4032,3024,,unavailable,09eb2583905a569cacd671cfdbe1481598fcf8fb7dc2e7580360e51f438ec203,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
257,IMG_4134.JPG,JPEG,5328374,5712,4284,,unavailable,afcdf7ca7a5a5ed479842567d5f46e53e59ee6bbd07447d9e1fc6e42f050e71e,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
258,IMG_4135.JPG,JPEG,4678859,5712,4284,,unavailable,5d3f0bba7652751acef203bc08b0b7ff9b1f1eed41426a87a0db76a42bb2ed47,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
259,IMG_4136.JPG,JPEG,4760483,5712,4284,,unavailable,031eb499233ca359c7b7d4a8bee4369d8319d5c02d24ff5194045d1f78af1c70,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
260,IMG_4137.JPG,JPEG,5076611,5712,4284,,unavailable,550268a69574ae16120f6153c58423cd9a65d48f35f1593c9afe32be6ebf7b58,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
261,IMG_4138.JPG,JPEG,5112583,5712,4284,,unavailable,a88b527ab9fe5bf66b51219ac1475a12a2cad1778bdd888f7886e738309b4b1c,260714,D3,福岡市區／東長寺・寺社與餐食,東長寺／寺社／烘焙／餐食,03_260714_D3_櫛田神社_東長寺,classified,high,東長寺五重塔、寺社與餐食連續畫面,保留,否,否,,,完成目視檢視；保留作旅程總帳
